id,latitud,longitud,address_street,plocation_id,coordinates,campus_code,institution_code,imputed
4139,-38.69995,-73.31562,Sector Ranco Comuna De Saavedra Camino Carahue - Puerto Saavedra Km. 14. S/N,266,POINT (-73.31562 -38.69995),645400001,6454,false
4140,-38.76082,-73.33032,Pullallan S/N,266,POINT (-73.33032 -38.76082),645500001,6455,false
4141,-38.93717,-73.32869,Sector Puaucho S/N,266,POINT (-73.32869 -38.93717),645600001,6456,false
4142,-38.89729,-73.25289,Calle Catripulli S/N,266,POINT (-73.25289 -38.89729),645700001,6457,false
4143,-38.73038,-73.33946,Calof S/N,266,POINT (-73.33946 -38.73038),645800001,6458,false
4144,-38.72904,-73.26169,Onoico S/N,266,POINT (-73.26169 -38.72904),645900001,6459,false
4146,-38.89782,-73.25343,Pto. Dominguez S/N,266,POINT (-73.25343 -38.89782),646100001,6461,false
4148,-38.8927,-73.31587,Isla Huapi S/N,266,POINT (-73.31587 -38.8927),646400001,6464,false
4149,-38.87758,-73.19098,"Sector La Sierra S/N, Puerto Domínguez S/N",266,POINT (-73.19098 -38.87758),646500001,6465,false
4150,-38.83731,-73.28397,Romopulli-Huapi S/N,266,POINT (-73.28397 -38.83731),647100001,6471,false
4151,-38.75382,-73.29866,Sector Alma Quifo S/N,266,POINT (-73.29866 -38.75382),647400001,6474,false
4152,-38.83131,-73.21283,Llaguey S/N,266,POINT (-73.21283 -38.83131),647500001,6475,false
4153,-38.79747,-73.30201,Sector Perquinan Cas. 106 S/N,266,POINT (-73.30201 -38.79747),647700001,6477,false
4154,-38.90752,-73.33799,Km. 18 Camino Puaucho Piedra Alta S/N,266,POINT (-73.33799 -38.90752),647800001,6478,false
4155,-38.86365,-73.36759,Collileufu Kilometro 12 A Huapi S/N,266,POINT (-73.36759 -38.86365),647900001,6479,false
4156,-38.851489,-73.363317,Rucatraro Km 12 S/N,266,POINT (-73.363317 -38.851489),648000001,6480,false
4157,-38.80241,-73.35829,Cheucan S/N,266,POINT (-73.35829 -38.80241),648100001,6481,false
4158,-38.84441,-73.20208,Quifo S/N,266,POINT (-73.20208 -38.84441),648200001,6482,false
4159,-38.85365,-73.24229,Peleco 3 Esquinas S/N,266,POINT (-73.24229 -38.85365),648500001,6485,false
4160,-38.84351,-73.23109,Llaguey Km 18 Camino Carahue-Puerto Dominguez S/N,266,POINT (-73.23109 -38.84351),648600001,6486,false
4161,-38.83151,-73.32151,Huapi Budi Km 18 S/N,266,POINT (-73.32151 -38.83151),648700001,6487,false
4162,-38.840709,-73.362073,Conin-Budi S/N,266,POINT (-73.362073 -38.840709),648800001,6488,false
4163,-38.87934,-73.19505,Huape Comue S/N,266,POINT (-73.19505 -38.87934),648900001,6489,false
4164,-38.720695,-73.309823,Daullico S/N,266,POINT (-73.309823 -38.720695),649000001,6490,false
4165,-38.7214,-73.2879,Dollinco S/N,266,POINT (-73.2879 -38.7214),649200001,6492,false
4166,-38.90612,-73.32197,Isla Huapi S/N,266,POINT (-73.32197 -38.90612),649500001,6495,false
4167,-38.81355,-73.38053,Huenchul S/N,266,POINT (-73.38053 -38.81355),649600001,6496,false
4169,-38.6316,-73.31422,Romilio Adriazola 324 Trovolhue S/N,267,POINT (-73.31422 -38.6316),649900001,6499,false
4170,-38.70875,-73.14083,Avenida Alejandro Floody 1215,267,POINT (-73.14083 -38.70875),650000001,6500,false
4173,-38.74441,-73.41185,Pedro A. Cerda 320,267,POINT (-73.41185 -38.74441),650200001,6502,false
4174,-38.69252,-73.36428,Tranapuente S/N,267,POINT (-73.36428 -38.69252),650400001,6504,false
4175,-38.6006,-73.21861,Dinamarca S/N,267,POINT (-73.21861 -38.6006),650600001,6506,false
4176,-38.56468,-73.20222,Sector Rural: `El Lucero` De Dinamarca S/N,267,POINT (-73.20222 -38.56468),650800001,6508,false
4177,-38.78276,-73.19093,Pailacoyan S/N,267,POINT (-73.19093 -38.78276),651000001,6510,false
4178,-38.49154,-73.24398,Villa Las Araucarias S/N,267,POINT (-73.24398 -38.49154),651200001,6512,false
4179,-38.84082,-73.15013,Catripulli S/N,267,POINT (-73.15013 -38.84082),651500001,6515,false
4180,-38.60954,-73.13523,"El Manzano (Sector Rural) , Camino Carahue- Camarones S/N",267,POINT (-73.13523 -38.60954),651800001,6518,false
4182,-38.55545,-73.17082,Camarones S/N,267,POINT (-73.17082 -38.55545),652100001,6521,false
4183,-38.65856,-73.39421,Puyangue S/N,267,POINT (-73.39421 -38.65856),652200001,6522,false
4184,-38.68263,-73.41681,Chomio S/N,267,POINT (-73.41681 -38.68263),652300001,6523,false
4185,-38.6776,-73.25485,Cullinco S/N,267,POINT (-73.25485 -38.6776),652400001,6524,false
4186,-38.73337,-73.36348,"Km. 21 Carahue- Nehuentue, Sector Pichinhual S/N",267,POINT (-73.36348 -38.73337),652500001,6525,false
4187,-38.63266,-73.27931,El Peral 432,267,POINT (-73.27931 -38.63266),652600001,6526,false
4188,-38.52196,-73.41245,Alto Yupehue S/N,267,POINT (-73.41245 -38.52196),652700001,6527,false
4189,-38.54861,-73.47924,Bajo Yupehue S/N,267,POINT (-73.47924 -38.54861),652800001,6528,false
4190,-38.53828,-73.35052,Matte Y Sanchez S/N,267,POINT (-73.35052 -38.53828),652900001,6529,false
4191,-38.62189,-73.47793,Coi-Coi Loberia S/N,267,POINT (-73.47793 -38.62189),653900001,6539,false
4192,-38.69191117,-73.1586249,Colico S/N,267,POINT (-73.1586249 -38.69191117),654000001,6540,false
4193,-38.62991,-73.31399,Los Tilos 161,267,POINT (-73.31399 -38.62991),654200001,6542,false
4194,-38.41605,-73.16324,El Chilco S/N,267,POINT (-73.16324 -38.41605),654500001,6545,false
4195,-38.492544,-72.7575776,Hijuela 51 San Carlos Llufquentúe S/N,245,POINT (-72.7575776 -38.492544),654600001,6546,false
4196,-38.59397,-73.46786,Sector Bajo Loncoyamo Camino A La Costa S/N,267,POINT (-73.46786 -38.59397),654700001,6547,false
4197,-38.57703,-73.33042,Las Ñochas S/N,267,POINT (-73.33042 -38.57703),654900001,6549,false
4198,-38.52256,-73.48661,Huenalihuen S/N,267,POINT (-73.48661 -38.52256),655000001,6550,false
4199,-38.70945,-73.08519,Km. 28 Camino Nueva Imperial La Cabaña S/N,267,POINT (-73.08519 -38.70945),655200001,6552,false
4200,-38.49204,-73.32066,Tres Hijuelas S/N,267,POINT (-73.32066 -38.49204),655300001,6553,false
4201,-38.62056,-73.30284,Pilmaiquenco S/N,267,POINT (-73.30284 -38.62056),655500001,6555,false
4202,-38.72295,-73.09959,"Camino Carahue Pancul, Km 15 S/N",267,POINT (-73.09959 -38.72295),655800001,6558,false
4203,-38.70594,-73.121,Sector Champulli S/N,267,POINT (-73.121 -38.70594),656000001,6560,false
4204,-38.84372,-73.11311,Molco Bajo Km. 27 S/N,267,POINT (-73.11311 -38.84372),656200001,6562,false
4205,-38.77908,-73.15268,Dollinco Kilometro 13 Camino Catripulli-Carahue S/N,267,POINT (-73.15268 -38.77908),656400001,6564,false
4206,-38.71536,-73.11905,Taife S/N,267,POINT (-73.11905 -38.71536),656600001,6566,false
4207,-38.66659,-73.06192,Sector Codihue Curaco S/N,261,POINT (-73.06192 -38.66659),656700001,6567,false
4208,-38.78432,-73.22379,"Coyanco Km 8,5 Camino A Puerto Dominguez S/N",267,POINT (-73.22379 -38.78432),656900001,6569,false
4209,-38.742544,-73.098667,Agua Tendida S/N,267,POINT (-73.098667 -38.742544),657000001,6570,false
4210,-38.70407,-73.23553,Chapo Alto S/N,267,POINT (-73.23553 -38.70407),657200001,6572,false
4211,-38.7611111,-73.179444444,Sector Pailacoyan S/N,267,POINT (-73.179444444 -38.7611111),657500001,6575,false
4212,-38.50914,-73.3225,Lugar Matte Y Sánchez Km. 25 S/N,267,POINT (-73.3225 -38.50914),657600001,6576,false
4213,-38.81753,-73.11143,Camino Puerto Dominguez S/N,267,POINT (-73.11143 -38.81753),657700001,6577,false
4214,-38.43939,-73.15345,Alto Huamaqui S/N,267,POINT (-73.15345 -38.43939),657800001,6578,false
4215,-38.775335,-73.137539,Millapuray S/N,267,POINT (-73.137539 -38.775335),658000001,6580,false
4216,-38.81274,-73.18535,Sector Rucatraro Km 16 S/N,267,POINT (-73.18535 -38.81274),658300001,6583,false
4217,-38.74409,-72.95147,Sotomayor 249,261,POINT (-72.95147 -38.74409),658400001,6584,false
4218,-38.7445107,-72.9502487,Arturo Prat 501,261,POINT (-72.9502487 -38.7445107),658500001,6585,false
4219,-38.60598,-72.84349,Errazuriz 660,268,POINT (-72.84349 -38.60598),658600001,6586,false
4220,-38.7444786,-72.9541493,General Gorostiaga 39,261,POINT (-72.9541493 -38.7444786),658700001,6587,false
4221,-38.74817,-72.94716,Camino Almagro 1284,261,POINT (-72.94716 -38.74817),658800001,6588,false
4222,-38.73977,-72.94817,Juan Xxiii Nº 750 S/N,261,POINT (-72.94817 -38.73977),658900001,6589,false
4223,-33.123456,-70.535173,Juan Antonio Concha 837 S/N,261,POINT (-70.535173 -33.123456),659000001,6590,false
4224,-38.74596786,-72.94866943,Gral.Lagos 464,261,POINT (-72.94866943 -38.74596786),659100001,6591,false
4225,-38.78244,-72.84889,Ragnintuleufu S/N,261,POINT (-72.84889 -38.78244),659300001,6593,false
4226,-38.6062,-72.95399,Sector Cautinche Km 12 Camino Cholchol A Cautinche S/N,268,POINT (-72.95399 -38.6062),659400001,6594,false
4227,-38.64066,-72.88194,Sector Carrerriñe Bajo Km 5.5 Camino Cholchol A Carrerriñe S/N,268,POINT (-72.88194 -38.64066),659500001,6595,false
4228,-38.64541,-72.82828,Sector Coihue Curaco Km 6.7 Camino Cholchol A Coihue Curaco S/N,268,POINT (-72.82828 -38.64541),659900001,6599,false
4229,-38.854825,-72.99205,Lliuco S/N,261,POINT (-72.99205 -38.854825),660000001,6600,false
4230,-38.69961,-72.95667,Catrianche S/N,261,POINT (-72.95667 -38.69961),660200001,6602,false
4231,-38.53384,-72.43929,Carrera  Nº 461 S/N,252,POINT (-72.43929 -38.53384),660400001,6604,false
4232,-38.65869,-72.99614,Sector Peleco S/N,261,POINT (-72.99614 -38.65869),660500001,6605,false
4233,-38.67227,-72.90377,Cuelche S/N,261,POINT (-72.90377 -38.67227),660800001,6608,false
4234,-38.63386,-72.96721,"Chivilcoyan, Sector Rural. S/N",261,POINT (-72.96721 -38.63386),661100001,6611,false
4235,-38.57739,-72.85358,Sector Cuyinco Km 12 Camino Cholchol A Huamaqui S/N,268,POINT (-72.85358 -38.57739),661200001,6612,false
4236,-38.5229,-72.78816,Sector Pichilchegua Km 8.4 Camino Cholchol A Galvarino S/N,268,POINT (-72.78816 -38.5229),661600001,6616,false
4237,-38.5735,-72.94465,Sector Malalche Km 10 Camino Cholchol A Malalche S/N,268,POINT (-72.94465 -38.5735),662100001,6621,false
4238,-38.62606,-72.94985,Sector Malalche Quilimanzano Km 15 Camino Cholchol-Boldoche S/N,268,POINT (-72.94985 -38.62606),662200001,6622,false
4239,-38.70425,-72.86424,Camino N.Imperial Chol-Chol Km 12 S/N,261,POINT (-72.86424 -38.70425),662300001,6623,false
4240,-38.49109,-72.92694,Sector Repocura Km 19 Camino Cholchol A Huamaqui S/N,268,POINT (-72.92694 -38.49109),662400001,6624,false
4241,-38.78875,-73.06445,Zanja Manio S/N,261,POINT (-73.06445 -38.78875),662500001,6625,false
4242,-38.69622,-72.80311,Sector Rucapangue Km 14 Camino Cholchol A Rucapangue S/N,268,POINT (-72.80311 -38.69622),662600001,6626,false
4243,-38.64979,-72.79044,Sector Tranahuillin Km 8.2 Cholchol A Temuco S/N,268,POINT (-72.79044 -38.64979),662700001,6627,false
4244,-38.73638,-73.04151,Manzanal S/N,261,POINT (-73.04151 -38.73638),662800001,6628,false
4245,-38.62701,-72.94928,Sector Carrerriñe Alto Km 12 Camino Cholchol A Boldoche S/N,268,POINT (-72.94928 -38.62701),663000001,6630,false
4246,-38.76607,-72.84985,Camino Imperial Tco Km 09 Estacion Boroa S/N,261,POINT (-72.84985 -38.76607),663300001,6633,false
4247,-38.74129,-72.95301,Caminoa La Cabaña S/N,261,POINT (-72.95301 -38.74129),663500001,6635,false
4248,-38.84759,-73.04179,Manio Ducanan S/N,261,POINT (-73.04179 -38.84759),663900001,6639,false
4249,-38.6004,-72.84913,Teodoro Schmidt 389,268,POINT (-72.84913 -38.6004),664100001,6641,false
4250,-38.60423,-72.84244,Anibal Pinto 625,268,POINT (-72.84244 -38.60423),664300001,6643,false
4251,-38.73965,-72.95506,Avda. Juan Xxiii 230,261,POINT (-72.95506 -38.73965),664400001,6644,false
4252,-38.74676,-72.95451,Manuel Rodriguez 236,261,POINT (-72.95451 -38.74676),664700001,6647,false
4253,-38.60336,-72.84689,Saavedra 421,268,POINT (-72.84689 -38.60336),664900001,6649,false
4254,-38.60243,-72.84699,Balmaceda 525,268,POINT (-72.84699 -38.60243),665000001,6650,false
4255,-38.81113,-72.87958,Camino Imperial- Quepe Km 15 S/N,261,POINT (-72.87958 -38.81113),665200001,6652,false
4256,-38.52314,-72.87793,Lugar Coilaco A 15 Km De Cholchol S/N,268,POINT (-72.87793 -38.52314),665300001,6653,false
4257,-38.79367,-72.87465,Entre Rios S/N,261,POINT (-72.87465 -38.79367),665400001,6654,false
4371,-39.64705,-73.22287,Inipulli S/N,275,POINT (-73.22287 -39.64705),686800001,6868,false
4258,-38.69841,-73.02124,Ranquilco Alto Kilometro 8 Camino Imperial Carahue S/N,261,POINT (-73.02124 -38.69841),665600001,6656,false
4259,-38.61923,-72.81535,Nutromahuida S/N,268,POINT (-72.81535 -38.61923),665800001,6658,false
4260,-38.56116,-72.88558,Camino A Huamaqui Km-8.5 Copinche. S/N,268,POINT (-72.88558 -38.56116),666000001,6660,false
4261,-38.85174,-72.94394,"Sector Quilaco, Km 15 S/N",261,POINT (-72.94394 -38.85174),666200001,6662,false
4262,-38.784071,-72.943019,Camino Imperial Quepe Km 5 S/N,261,POINT (-72.943019 -38.784071),666600001,6666,false
4263,-38.76021,-73.00812,Reduccion Rulo S/N,261,POINT (-73.00812 -38.76021),666700001,6667,false
4264,-38.58738,-72.87207,Sector Copinche S/N,268,POINT (-72.87207 -38.58738),666800001,6668,false
4265,-38.68165,-72.82894,Sector Dollinco 2607498,268,POINT (-72.82894 -38.68165),666900001,6669,false
4266,-38.49952,-72.88407,Kms 13 Camino Chol-Chol A Huamaqui S/N,268,POINT (-72.88407 -38.49952),667000001,6670,false
4267,-38.5998,-72.78489,Renaco S/N,268,POINT (-72.78489 -38.5998),667100001,6671,false
4268,-38.69609,-73.01138,Ranquilco Alto S/N,261,POINT (-73.01138 -38.69609),667300001,6673,false
4269,-38.83643,-73.01443,Lugar Pillumallin S/N,261,POINT (-73.01443 -38.83643),667400001,6674,false
4270,-38.54746,-72.78961,Huampomallin Km12 S/N,245,POINT (-72.78961 -38.54746),667800001,6678,false
4271,-38.53634,-72.88167,Piuchen Bajo Km. 10 S/N,268,POINT (-72.88167 -38.53634),667900001,6679,false
4272,-38.87294,-72.90619,Quilaco S/N,261,POINT (-72.90619 -38.87294),668400001,6684,false
4273,-38.8745,-73.05885,Molco Km 22 S/N,261,POINT (-73.05885 -38.8745),668600001,6686,false
4274,-38.76277,-72.98314,Km 10 Camino Imperial - Rulo S/N,261,POINT (-72.98314 -38.76277),668800001,6688,false
4275,-38.547122,-72.864827,Sector Pitraco Bandera S/N,268,POINT (-72.864827 -38.547122),668900001,6689,false
4276,-38.73561,-73.02583,Ranquilco Bajo Km 10 S/N,261,POINT (-73.02583 -38.73561),669000001,6690,false
4277,-38.74929,-72.94858,General Urrutia 763,261,POINT (-72.94858 -38.74929),669100001,6691,false
4278,-38.54755,-72.87189,Repocura - Deuco S/N,268,POINT (-72.87189 -38.54755),669200001,6692,false
4279,-38.75139,-73.03022,Comunidad Manuel Lorenzo 676,261,POINT (-73.03022 -38.75139),669500001,6695,false
4280,-38.75732,-72.37391,Camino Niagara Km 23 S/N,251,POINT (-72.37391 -38.75732),669900001,6699,false
4282,-38.84977,-73.00614,Camino A Pocunco S/N Lugar Pichihue S/N,261,POINT (-73.00614 -38.84977),670100001,6701,false
4283,-38.55831,-72.94777,Sector Malalche Rincon S/N,268,POINT (-72.94777 -38.55831),670200001,6702,false
4284,-38.55498,-72.85857,Sector Pitraco Bandera S/N,268,POINT (-72.85857 -38.55498),670500001,6705,false
4285,-38.41688,-72.78132,Freire S/N,245,POINT (-72.78132 -38.41688),670800001,6708,false
4286,-38.4139,-72.7774,Caupolican 55,245,POINT (-72.7774 -38.4139),670900001,6709,false
4287,-38.39594,-72.84412,Camino Galvarino - Los Temos Km N°8 S/N,245,POINT (-72.84412 -38.39594),671000001,6710,false
4288,-38.53149,-72.70287,Km 18 Camino Llufquentue S/N,245,POINT (-72.70287 -38.53149),671100001,6711,false
4289,-38.46918,-72.85019,Camino Aillinco Km 12 S/N,245,POINT (-72.85019 -38.46918),671200001,6712,false
4290,-38.48446,-72.73575,Camino Llufquentue Km. 12 S/N,245,POINT (-72.73575 -38.48446),671400001,6714,false
4291,-38.43444,-72.90907,Camino Rucatraro Km 14 S/N,245,POINT (-72.90907 -38.43444),671500001,6715,false
4292,-38.354219,-72.800808,Camino Valdivia Km 12 S/N,245,POINT (-72.800808 -38.354219),671600001,6716,false
4293,-38.38408,-72.71762,Camino Traiguen Km. 8 S/N,245,POINT (-72.71762 -38.38408),671800001,6718,false
4294,-38.47546,-72.86186,Camino Aillinco Km 16 S/N,245,POINT (-72.86186 -38.47546),671900001,6719,false
4295,-38.36788,-72.87077,Camino Valdivia Km 16 S/N,245,POINT (-72.87077 -38.36788),672100001,6721,false
4296,-38.56531,-72.74266,Camino Cholchol Km 22 S/N,245,POINT (-72.74266 -38.56531),672200001,6722,false
4297,-38.55497,-72.78993,Camino A Chochol Km. 21 S/N,245,POINT (-72.78993 -38.55497),672500001,6725,false
4298,-38.45359,-72.62358,Km 18 Camino Galvarino Lautaro S/N,245,POINT (-72.62358 -38.45359),672600001,6726,false
4299,-38.43818,-72.86237,Camino Aillinco Km 9 S/N,245,POINT (-72.86237 -38.43818),672800001,6728,false
4300,-38.51961,-72.75907,Camino Chol Chol Km. 15 S/N,245,POINT (-72.75907 -38.51961),673100001,6731,false
4301,-38.46569,-72.69721,Camino A Lautaro Km 12 S/N,245,POINT (-72.69721 -38.46569),673200001,6732,false
4302,-38.48608,-72.69729,Comunidad Juan Huilcaleo S/N,245,POINT (-72.69729 -38.48608),673400001,6734,false
4303,-38.43171,-72.97762,Corrientes Blancas S/N,245,POINT (-72.97762 -38.43171),673500001,6735,false
4306,-38.48021,-72.90167,Repocura - Km 18 S/N,245,POINT (-72.90167 -38.48021),673800001,6738,false
4307,-38.4972801,-72.80172,Nilpe S/N,245,POINT (-72.80172 -38.4972801),673900001,6739,false
4308,-38.50044,-72.87677,Camino Aillinco Km 12 Sector Rahue S/N,245,POINT (-72.87677 -38.50044),674100001,6741,false
4309,-38.42512,-72.86516,"Sector Renicura, Km. 9 Camino Rucatraro.- S/N",245,POINT (-72.86516 -38.42512),674300001,6743,false
4310,-38.446428,-72.957775,Galvarino Rucatraro Sector Quichaltue S/N,245,POINT (-72.957775 -38.446428),674500001,6745,false
4311,-38.47939,-72.92039,Sector El Peral S/N,245,POINT (-72.92039 -38.47939),674700001,6747,false
4313,-38.705364,-72.695389,Camino Tromen Km 9 Sector 5 Laureles Km. 9,248,POINT (-72.695389 -38.705364),675000001,6750,false
4314,-39.81762,-73.24696,Perez Rosales 774,271,POINT (-73.24696 -39.81762),675100001,6751,false
4315,-39.82925,-73.22124,Av. Ramon Picarte 2305,271,POINT (-73.22124 -39.82925),675200001,6752,false
4316,-39.81601,-73.24077,Arauco 642,271,POINT (-73.24077 -39.81601),675300001,6753,false
4317,-39.81567,-73.24262,Arauco 474,271,POINT (-73.24262 -39.81567),675400001,6754,false
4318,-39.83187,-73.22076,René Schneider 188,271,POINT (-73.22076 -39.83187),675500001,6755,false
4319,-39.83363,-73.236118,Muñoz Hermosilla 175,271,POINT (-73.236118 -39.83363),675700001,6757,false
4320,-39.81505,-73.24057,Picarte 679,271,POINT (-73.24057 -39.81505),675900001,6759,false
4321,-39.81747,-73.232502,Ramon Picarte 1212,271,POINT (-73.232502 -39.81747),676200001,6762,false
4322,-39.8175,-73.23596,Beauchef 975,271,POINT (-73.23596 -39.8175),676400001,6764,false
4323,-39.82305,-73.21197,Calle Brasil S/Nº Esq. Uruguay S/N,271,POINT (-73.21197 -39.82305),676500001,6765,false
4324,-39.83773,-73.21547,Valle Hondo 2915,271,POINT (-73.21547 -39.83773),676600001,6766,false
4325,-39.82585,-73.24696,Domeyko 310,271,POINT (-73.24696 -39.82585),676700001,6767,false
4326,-39.830886,-73.235768,Pasaje Seis 1179,271,POINT (-73.235768 -39.830886),676800001,6768,false
4327,-39.83084477,-73.22172903,Avda. Holzapfel Esquina. Avda. Argentina 950,271,POINT (-73.22172903 -39.83084477),677000001,6770,false
4328,-41.459432,-72.951167,San Luis 555,274,POINT (-72.951167 -41.459432),677200001,6772,false
4329,-39.806652,-73.214235,Avda. Pedro Aguirre Cerda 1002,271,POINT (-73.214235 -39.806652),677300001,6773,false
4330,-39.84017,-73.20779,Avenida Ramon Picarte 3295,271,POINT (-73.20779 -39.84017),677400001,6774,false
4331,-39.82374,-73.21348,Avenida Argentina 2310,271,POINT (-73.21348 -39.82374),677700001,6777,false
4332,-39.83312,-73.21106,Andres Bello S/N,271,POINT (-73.21106 -39.83312),678000001,6780,false
4333,-39.81469,-73.25931,Los Pelues S/N Isla Teja S/N,271,POINT (-73.25931 -39.81469),678100001,6781,false
4334,-39.85006,-73.22112,Av.Rene Schneider 3770,271,POINT (-73.22112 -39.85006),678500001,6785,false
4335,-39.833782,-73.237173,Jose Mu?Oz Hermosilla S/N,271,POINT (-73.237173 -39.833782),678600001,6786,false
4336,-39.825357,-73.229881,Bueras 1839,271,POINT (-73.229881 -39.825357),678700001,6787,false
4337,-39.87306,-73.39899,Del Castillo 905 Niebla 905,271,POINT (-73.39899 -39.87306),679100001,6791,false
4338,-39.79229,-73.12247,"Huellelhue,Valdivia S/N",271,POINT (-73.12247 -39.79229),679300001,6793,false
4339,-39.72608,-73.39472,Calle San Raimundo 3142,271,POINT (-73.39472 -39.72608),679700001,6797,false
4340,-39.756359,-73.264109,"Punucapa,Valdivia S/N",271,POINT (-73.264109 -39.756359),679800001,6798,false
4341,-39.95816,-73.08498,"Cufeo-Casablanca, Valdivia S/N",271,POINT (-73.08498 -39.95816),680300001,6803,false
4342,-39.99501,-73.09023,"Sector Los Guindos,Valdivia S/N",271,POINT (-73.09023 -39.99501),680400001,6804,false
4281,-38.72193,-72.856679,Lugar Cusaco S/N,261,POINT (-72.856679 -38.72193),670000001,6700,false
4343,-39.90706,-73.136517,Ruta 5 Sur Km 10 S/N,271,POINT (-73.136517 -39.90706),680500001,6805,false
4344,-39.80582,-73.05657,"Pishuinco,Valdivia S/N",271,POINT (-73.05657 -39.80582),680700001,6807,false
4345,-39.81139,-73.03619,Arique Km 24 S/N,271,POINT (-73.03619 -39.81139),681400001,6814,false
4346,-39.84562,-73.39139,Camino Curiñanco Km. 23 S/N,271,POINT (-73.39139 -39.84562),681500001,6815,false
4347,-39.73442,-73.13052,Salida Norte Km 21 S/N,271,POINT (-73.13052 -39.73442),681600001,6816,false
4348,-40.0753,-73.09313,Camino Viejo La - Valdivia. Km 40 S/N,271,POINT (-73.09313 -40.0753),681700001,6817,false
4349,-39.763756,-73.373171,Camino A Curi?Anco Km. 40 S/N,271,POINT (-73.373171 -39.763756),681800001,6818,false
4350,-39.828289,-73.210098,Almendral 995,271,POINT (-73.210098 -39.828289),682600001,6826,false
4351,-39.82061,-73.24119,Anibal Pinto 1148,271,POINT (-73.24119 -39.82061),682800001,6828,false
4352,-39.815414,-73.238307,Pedro De Valdivia 480,271,POINT (-73.238307 -39.815414),682900001,6829,false
4353,-39.82616,-73.23019,Eleuterio Ramirez 1886 S/N,271,POINT (-73.23019 -39.82616),683000001,6830,false
4354,-39.81714,-73.23385,Av. Ramon Picarte 1092,271,POINT (-73.23385 -39.81714),683200001,6832,false
4355,-39.80299,-73.209447,Balmaceda 6020,271,POINT (-73.209447 -39.80299),683300001,6833,false
4356,-39.82841,-73.20583,Avenida Argentina 3595,271,POINT (-73.20583 -39.82841),683400001,6834,false
4357,-39.83087,-73.22164,Errazuriz 2565 S/N,271,POINT (-73.22164 -39.83087),683500001,6835,false
4358,-39.81975,-73.24898,General Lagos 990,271,POINT (-73.24898 -39.81975),683600001,6836,false
4359,-39.85289,-73.21189,"Camino A Paillao, Parcela 19b. S/N",271,POINT (-73.21189 -39.85289),684100001,6841,false
4360,-39.83337474,-73.24142776,Avda.Francia 1695,271,POINT (-73.24142776 -39.83337474),684300001,6843,false
4361,-39.811772,-73.25277,Los Laureles 050 S/N,271,POINT (-73.25277 -39.811772),684400001,6844,false
4362,-39.53716,-72.95869,Manuel Varas N° 1000,275,POINT (-72.95869 -39.53716),684600001,6846,false
4363,-40.24443,-72.21938,Calcurrupe Alto S/N,277,POINT (-72.21938 -40.24443),684800001,6848,false
4364,-39.62573,-73.07953,Avenida José Arnoldo Bilbao N° 164 - Pelchuquín S/N,275,POINT (-73.07953 -39.62573),685200001,6852,false
4365,-39.43599,-73.21128,Carlos Acharan S/N,275,POINT (-73.21128 -39.43599),685300001,6853,false
4368,-39.59067,-72.87756,Huifco S/N,275,POINT (-72.87756 -39.59067),686500001,6865,false
4369,-39.56598,-72.93698,"Alejandro Pineda S/N Estacion Mariquina, Lado De La Feria Ganaderos S/N",275,POINT (-72.93698 -39.56598),686600001,6866,false
4372,-39.54121,-72.86869,"Ruta 5 Sur, Km 785, Ciruelos S/N",275,POINT (-72.86869 -39.54121),687600001,6876,false
4373,-39.53827,-73.2419,Chan Chan S/N,275,POINT (-73.2419 -39.53827),687700001,6877,false
4374,-39.40084,-72.95882,Paillaco Alto S/N,275,POINT (-72.95882 -39.40084),687800001,6878,false
4375,-39.60014,-73.03544,Linguento S/N,275,POINT (-73.03544 -39.60014),688200001,6882,false
4376,-39.55591,-73.25647,Quillalhe S/N,275,POINT (-73.25647 -39.55591),688400001,6884,false
4377,-39.53998,-72.96131,Jose Puchi 25,275,POINT (-72.96131 -39.53998),688600001,6886,false
4378,-39.45042931,-72.86795276,Calquinco Alto S/N,275,POINT (-72.86795276 -39.45042931),688800001,6888,false
4379,-39.40577216,-72.98708139,Chacayal Lingue S/N,275,POINT (-72.98708139 -39.40577216),688900001,6889,false
4380,-39.52165,-72.86164,Dollinco S/N,275,POINT (-72.86164 -39.52165),689100001,6891,false
4381,-39.31924336,-72.90762226,Pureo Alto S/N,275,POINT (-72.90762226 -39.31924336),689200001,6892,false
4382,-39.69074,-73.11761,Tralcao S/N,275,POINT (-73.11761 -39.69074),689300001,6893,false
4383,-39.53955,-72.96389,Padre Placido San José De La Mariquina. 125,275,POINT (-72.96389 -39.53955),689500001,6895,false
4384,-39.54198,-72.96991,Gustavo Exss 1902 San José De La Mariquina 1902,275,POINT (-72.96991 -39.54198),689600001,6896,false
4385,-39.45113,-72.77185,Calle Unión 441 Lanco 441,278,POINT (-72.77185 -39.45113),689700001,6897,false
4386,-39.45441,-72.76638,22 De Mayo 292,278,POINT (-72.76638 -39.45441),689800001,6898,false
4387,-39.53998,-72.50852,Dario Salas 139,278,POINT (-72.50852 -39.53998),689900001,6899,false
4388,-39.51005,-72.46787,Alberto Cordova 355 S/N,278,POINT (-72.46787 -39.51005),690100001,6901,false
4389,-39.476,-72.5794,Comunidad Indigena De Lumaco. S/N,278,POINT (-72.5794 -39.476),690200001,6902,false
